,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,fair_catch,line_set,penalty_accepted,penalty_flag,play_submit,punt,punt_play,mph,injured_player,primary_partner_player,left_to_right
11740,2017,607,978,33064,2017-12-15 02:03:16.900,53.95000076293945,26.540000915527344,0.3199999928474426,242.41999816894528,333.98001098632807,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,False,False,False
11741,2017,607,978,33064,2017-12-15 02:03:16.500,54.47999954223633,25.459999084472656,0.2899999916553497,257.260009765625,338.8399963378906,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.93181802431397,False,False,False
11742,2017,607,978,33064,2017-12-15 02:03:16.600,54.349998474121094,25.71999931335449,0.30000001192092896,252.2100067138672,337.3800048828125,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.136363893837183,False,False,False
11758,2017,607,978,33064,2017-12-15 02:03:14.100,52.31999969482422,21.340000152587887,0.3199999928474426,10.449999809265137,78.20999908447266,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,False,False,False
11759,2017,607,978,33064,2017-12-15 02:03:14.200,52.63999938964844,21.40999984741211,0.33000001311302185,13.100000381469727,75.4000015258789,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.750000283220902,False,False,False
11769,2017,607,978,33064,2017-12-15 02:03:17.200,53.52999877929688,27.3799991607666,0.3199999928474426,244.5500030517578,331.8900146484375,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,False,False,False
11770,2017,607,978,33064,2017-12-15 02:03:17.300,53.38000106811523,27.670000076293945,0.33000001311302185,246.41999816894528,331.0899963378906,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.750000283220902,False,False,False
11771,2017,607,978,33064,2017-12-15 02:03:17.400,53.22999954223633,27.90999984741211,0.2899999916553497,248.22999572753903,330.5299987792969,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.93181802431397,False,False,False
11772,2017,607,978,33064,2017-12-15 02:03:17.000,53.81999969482422,26.819999694824208,0.3100000023841857,242.0200042724609,333.2799987792969,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.340909153767434,False,False,False
11859,2017,607,978,33064,2017-12-15 02:03:14.800,54.18999862670898,21.989999771118164,0.239999994635582,14.390000343322756,54.75,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.909090810273267,False,False,False
11860,2017,607,978,33064,2017-12-15 02:03:14.900,54.349998474121094,22.149999618530273,0.2300000041723252,11.979999542236328,50.1500015258789,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.704545550343015,False,False,False
11861,2017,607,978,33064,2017-12-15 02:03:15.000,54.4900016784668,22.309999465942386,0.2199999988079071,9.029999732971193,44.81999969482422,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.499999985616281,False,False,False
11865,2017,607,978,33064,2017-12-15 02:03:14.500,53.52999877929688,21.6200008392334,0.2800000011920929,18.280000686645508,66.86000061035156,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.727272764383718,False,False,False
11866,2017,607,978,33064,2017-12-15 02:03:14.700,53.9900016784668,21.860000610351566,0.25,16.489999771118164,59.22999954223633,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.113636375,False,False,False
11867,2017,607,978,33064,2017-12-15 02:03:18.800,50.91999816894531,31.57999992370605,0.30000001192092896,220.6000061035156,326.45001220703125,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.136363893837183,False,False,False
11869,2017,607,978,33064,2017-12-15 02:03:18.500,51.38000106811523,30.84000015258789,0.3100000023841857,229.00999450683602,327.3500061035156,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.340909153767434,False,False,False
11870,2017,607,978,33064,2017-12-15 02:03:18.600,51.22999954223633,31.07999992370605,0.2899999916553497,225.13999938964844,327.6000061035156,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.93181802431397,False,False,False
11871,2017,607,978,33064,2017-12-15 02:03:18.700,51.08000183105469,31.32999992370605,0.2899999916553497,221.8800048828125,326.8699951171875,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.93181802431397,False,False,False
11882,2017,607,978,33064,2017-12-15 02:03:17.100,53.68000030517578,27.09000015258789,0.3100000023841857,242.91000366210938,332.6499938964844,,99,DE,PDR3,Defensive_Lineman,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.340909153767434,False,False,False
12054,2017,607,978,29620,2017-12-15 02:03:14.600,49.22999954223633,27.90999984741211,0.20999999344348907,47.2400016784668,16.270000457763672,punt,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.295454420889548,False,False,False
12055,2017,607,978,29620,2017-12-15 02:03:12.600,46.86999893188477,27.20000076293945,0.0,50.91999816894531,94.2300033569336,ball_snap,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.0,False,False,False
12074,2017,607,978,29620,2017-12-15 02:03:18.900,34.810001373291016,36.6599998474121,0.3499999940395355,207.7100067138672,310.6300048828125,fair_catch,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,7.1590908030814076,False,False,False
12186,2017,607,978,29620,2017-12-15 02:03:12.900,46.88000106811523,27.209999084472656,0.009999999776482582,49.18000030517578,92.27999877929688,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
12187,2017,607,978,29620,2017-12-15 02:03:13.000,46.88999938964844,27.209999084472656,0.009999999776482582,48.75,92.0500030517578,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
12188,2017,607,978,29620,2017-12-15 02:03:13.100,46.9000015258789,27.209999084472656,0.009999999776482582,48.45000076293945,91.59999847412108,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
12189,2017,607,978,29620,2017-12-15 02:03:12.700,46.86999893188477,27.209999084472656,0.0,50.31000137329102,93.77999877929688,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.0,False,False,False
12190,2017,607,978,29620,2017-12-15 02:03:12.800,46.88000106811523,27.209999084472656,0.009999999776482582,49.75,92.77999877929688,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
12200,2017,607,978,29620,2017-12-15 02:03:15.400,48.72999954223633,29.819999694824208,0.3199999928474426,92.25,318.7699890136719,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,False,False,False
12201,2017,607,978,29620,2017-12-15 02:03:15.500,48.52999877929688,30.069999694824208,0.3199999928474426,102.0,314.5,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,False,False,False
12202,2017,607,978,29620,2017-12-15 02:03:15.200,49.13999938964844,29.34000015258789,0.2800000011920929,75.02999877929686,328.92999267578125,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.727272764383718,False,False,False
12221,2017,607,978,29620,2017-12-15 02:03:17.500,39.91999816894531,33.65999984741211,0.4600000083446503,225.91999816894528,292.1300048828125,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.409091100686028,False,False,False
12222,2017,607,978,29620,2017-12-15 02:03:17.800,38.599998474121094,34.18000030517578,0.4699999988079071,232.25999450683602,295.17999267578125,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.613636360616281,False,False,False
12223,2017,607,978,29620,2017-12-15 02:03:17.900,38.20000076293945,34.40999984741211,0.4600000083446503,235.2700042724609,296.44000244140625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.409091100686028,False,False,False
12229,2017,607,978,29620,2017-12-15 02:03:13.400,46.97999954223633,27.209999084472656,0.05000000074505806,45.81000137329102,83.63999938964845,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,1.022727290239824,False,False,False
12230,2017,607,978,29620,2017-12-15 02:03:13.500,47.16999816894531,27.190000534057607,0.1899999976158142,44.9099998474121,80.19000244140625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,3.886363596232563,False,False,False
12231,2017,607,978,29620,2017-12-15 02:03:13.200,46.9099998474121,27.21999931335449,0.009999999776482582,47.6599998474121,89.55000305175781,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
12232,2017,607,978,29620,2017-12-15 02:03:13.300,46.91999816894531,27.209999084472656,0.019999999552965164,46.66999816894531,86.87000274658203,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.40909090085610555,False,False,False
12240,2017,607,978,29620,2017-12-15 02:03:15.300,48.93999862670898,29.57999992370605,0.3100000023841857,82.70999908447266,323.3599853515625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.340909153767434,False,False,False
12241,2017,607,978,29620,2017-12-15 02:03:15.900,47.31999969482422,30.959999084472656,0.3899999856948853,139.58999633789065,301.3399963378906,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,7.97727245239538,False,False,False
12242,2017,607,978,29620,2017-12-15 02:03:16.000,46.93000030517578,31.1299991607666,0.4300000071525574,148.24000549316406,299.1499938964844,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.795454711302309,False,False,False
12243,2017,607,978,29620,2017-12-15 02:03:15.600,48.27999877929688,30.309999465942386,0.3499999940395355,111.84999847412108,310.5400085449219,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,7.1590908030814076,False,False,False
12244,2017,607,978,29620,2017-12-15 02:03:15.700,47.9900016784668,30.54999923706055,0.3700000047683716,121.37000274658205,307.1499938964844,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,7.5681819325348725,False,False,False
12245,2017,607,978,29620,2017-12-15 02:03:15.800,47.6500015258789,30.770000457763672,0.4000000059604645,130.64999389648438,304.0299987792969,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.181818321918591,False,False,False
12262,2017,607,978,29620,2017-12-15 02:03:18.000,37.79999923706055,34.61999893188477,0.4600000083446503,233.5200042724609,297.260009765625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.409091100686028,False,False,False
12263,2017,607,978,29620,2017-12-15 02:03:17.600,39.4900016784668,33.81999969482421,0.4600000083446503,228.57000732421875,292.8299865722656,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.409091100686028,False,False,False
12264,2017,607,978,29620,2017-12-15 02:03:17.700,39.02999877929688,33.990001678466804,0.4900000095367432,230.4600067138672,293.92999267578125,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,10.022727490069748,False,False,False
12265,2017,607,978,29620,2017-12-15 02:03:18.300,36.66999816894531,35.2599983215332,0.41999998688697815,221.82000732421875,301.0199890136719,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.590908841779097,False,False,False
12266,2017,607,978,29620,2017-12-15 02:03:18.400,36.310001373291016,35.459999084472656,0.4099999964237213,217.66999816894528,302.44000244140625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.386363581848844,False,False,False
12267,2017,607,978,29620,2017-12-15 02:03:18.500,35.959999084472656,35.66999816894531,0.4099999964237213,214.9600067138672,304.010009765625,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.386363581848844,False,False,False
12268,2017,607,978,29620,2017-12-15 02:03:18.100,37.41999816894531,34.84999847412109,0.4399999976158143,231.13999938964844,298.25,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.999999971232565,False,False,False
12269,2017,607,978,29620,2017-12-15 02:03:18.200,37.040000915527344,35.049999237060554,0.4300000071525574,226.80999755859366,299.3900146484375,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.795454711302309,False,False,False
12275,2017,607,978,29620,2017-12-15 02:03:13.600,47.43000030517578,27.170000076293945,0.25999999046325684,43.72999954223633,76.86000061035155,,54,ILB,PLL1,Defensive_Backer,Returning_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.318181634930252,False,False,False
